company_name,location,industry,website,linkedin_slug,linkedin_url,employees_sf,slug_source
Ticked Off,Sydney,IT - Software,https://www.tickedoff.app/,tickedoffapp,https://www.linkedin.com/company/tickedoffapp/,5.0,firmable
Tidy,New Zealand,IT - Software,https://www.tidyinternational.com/,tidyint,https://www.linkedin.com/company/tidyint/,24.0,firmable
TimberSmart,Auckland,IT - Software,https://www.timbersmart.co.nz/,timbersmart-nz,https://www.linkedin.com/company/timbersmart-nz/,8.0,serp
Timescapes,Auckland,IT - Software,https://www.timescapes.co/about-us,timescapes,https://www.linkedin.com/company/timescapes/,27.0,firmable
Tobin Brothers,Melbourne,Services - other,https://tobinbrothers.com.au/,tobin-brothers-funerals,https://www.linkedin.com/company/tobin-brothers-funerals/,,firmable
Toby Haenen Swim Centre,Melbourne,Education,https://www.thsc.com.au/,toby-haenen-swim-centre,https://www.linkedin.com/company/toby-haenen-swim-centre/,6.0,firmable
Tomlin Medical,Melbourne,Healthcare,https://www.tomlinmedical.com.au/?srsltid=AfmBOoqs4mTvljDVpEK_CFv85iURpkjeaYbeqqKu-YnH-Sotk3wff2Mi,tomlinmedical,https://www.linkedin.com/company/tomlinmedical/,5.0,firmable
Toomac Ophthalmic,Auckland,Healthcare,https://toomac.co.nz/,toomac-holdings-limited,https://www.linkedin.com/company/toomac-holdings-limited/,12.0,serp
Toowong Orthodontics,Brisbane,Healthcare,https://toowongorthodontics.com.au/,toowong-orthodontics,https://www.linkedin.com/company/toowong-orthodontics/,,serp
Total Ag Control / RDS Systems,New Zealand,Wholesale trade,https://www.totalagcontrol.co.nz/rds-systems,total-ag-limited,https://www.linkedin.com/company/total-ag-limited/,7.0,serp
Total Electrical Control Solutions,New South Wales,Manufacturing,https://www.tec-solutions.com.au/,total-electrical-control-solutions,https://www.linkedin.com/company/total-electrical-control-solutions/,30.0,firmable
Totalcare,Brisbane,IT - Software,https://totalcareservices.com.au/,totalcare-services,https://www.linkedin.com/company/totalcare-services/,8.0,firmable
Tower Systems,Melbourne,IT - Software,https://www.towersystems.com.au/,tower-systems_2,https://www.linkedin.com/company/tower-systems_2/,30.0,serp
Trade Trak,Melbourne,IT - Software,https://www.trak.co/,trakhq,https://www.linkedin.com/company/trakhq/,14.0,firmable
Traffio,Melbourne,IT - Software,https://www.traffio.com.au/company,traffiosoftware,https://www.linkedin.com/company/traffiosoftware/,13.0,firmable
Traild,Perth,IT - Software,https://perthtrailseries.com.au/,perth-trail-series,https://www.linkedin.com/company/perth-trail-series/,19.0,firmable
Transcale,Queensland,Manufacturing,https://transcale.com/,transcale-pty-ltd,https://www.linkedin.com/company/transcale-pty-ltd/,65.0,firmable
Transformd,Sydney,"Services - professional, scientific, and technical",https://www.transformd.com.au/,transformd-au,https://www.linkedin.com/company/transformd-au/,15.0,serp
TrialDocs,Melbourne,IT - Software,https://trialdocs.io/,trialdocs-international-pty-ltd,https://www.linkedin.com/company/trialdocs-international-pty-ltd/,,firmable
Tribal Habits,Brisbane,IT - Software,https://tribalhabits.com/,tribal-habits,https://www.linkedin.com/company/tribal-habits/,7.0,firmable
Tribetech,Sydney,"Services - professional, scientific, and technical",https://www.tribetech.com.au/,tribetechnology,https://www.linkedin.com/company/tribetechnology/,8.0,firmable
Troy Laboratories,Sydney,Manufacturing,https://troylab.com.au/,troy-lab,https://www.linkedin.com/company/troy-lab/,61.0,firmable
True Protein,Sydney,Manufacturing,https://www.trueprotein.com.au/?srsltid=AfmBOor4KrV3aXd0mMhraqsfak656hXLv77h00P3qP3MNa4vaNxZzBAm,true-protein,https://www.linkedin.com/company/true-protein/,,firmable
TrueERP,Gold Coast,IT - Software,https://www.trueerp.com.au/,trueerp,https://www.linkedin.com/company/trueerp/,0.0,firmable
UPowr,Sydney,"Services - professional, scientific, and technical",https://www.upowr.com/,upowr,https://www.linkedin.com/company/upowr/,40.0,firmable
UniPhi,Sydney,IT - Software,https://uniphi-software.com/,uniphi,https://www.linkedin.com/company/uniphi/,,firmable
Unifii,Sydney,IT - Software,https://www.unifii.com.au/,unifii-pty-ltd,https://www.linkedin.com/company/unifii-pty-ltd/,11.0,firmable
Union Lane Group / Entegy,Brisbane,IT - Software,https://www.unionlane.com.au/,union-lane,https://www.linkedin.com/company/union-lane/,25.0,firmable
United for Care,Sydney,Healthcare,https://www.unitedforcare.com.au/,united-for-care,https://www.linkedin.com/company/united-for-care/,200.0,firmable
Universal Energy Australia,Perth,"Services - professional, scientific, and technical",https://universalenergy.com.au/,universal-energy-australia-pty-ltd,https://www.linkedin.com/company/universal-energy-australia-pty-ltd/,32.0,firmable
Universal Site Monitoring,Northern Territory,IT - Software,https://publishednotices.asic.gov.au/browsesearch-notices/notice-details/USM-Pty-Ltd-166162296/ef0156cb-4e12-409d-a333-9af8a721efa2,universal-site-monitoring,https://www.linkedin.com/company/universal-site-monitoring/,10.0,serp
Urban Climb,Melbourne,"Arts, entertainment and recreation",https://urbanclimb.com.au/,urban-climb,https://www.linkedin.com/company/urban-climb/,,firmable
V3 Leisure,Perth,IT - Software,https://www.v3leisure.com/,v3-leisure-management-and-marketing,https://www.linkedin.com/company/v3-leisure-management-and-marketing/,28.0,firmable
Vapar,Sydney,IT - Software,https://www.vapar.co/about-us/,vapar,https://www.linkedin.com/company/vapar/,14.0,firmable
Vastum Engineering,Sydney,"Services - professional, scientific, and technical",https://vastum.com.au/,vastum-engineering,https://www.linkedin.com/company/vastum-engineering/,0.0,firmable
Vayeron,Queensland,Manufacturing,https://vayeron.com/,vayeron,https://www.linkedin.com/company/vayeron/,7.0,firmable
Vekta Automation,Perth,"Services - professional, scientific, and technical",https://vekta.com.au/,vekta-automation,https://www.linkedin.com/company/vekta-automation/,55.0,firmable
Verbotics,Sydney,IT - Software,https://verbotics.com/,verbotics,https://www.linkedin.com/company/verbotics/,6.0,firmable
Verified,Melbourne,IT - Software,https://verified.com.au/,verified-pty-ltd,https://www.linkedin.com/company/verified-pty-ltd/,50.0,firmable
Vero Voting,Perth,IT - Software,https://www.verovoting.com.au/,verovoting,https://www.linkedin.com/company/verovoting/,0.0,firmable
VeroGuard Systems,Melbourne,IT - Software,https://www.veroguard.com.au/,verosystems,https://www.linkedin.com/company/verosystems/,74.0,firmable
Vertel,Sydney,Telecommunications,https://vertel.com.au/,vertel,https://www.linkedin.com/company/vertel/,100.0,firmable
Vertimax Australia,Melbourne,"Services - professional, scientific, and technical",https://vertimax.com.au/,vertimax-australia,https://www.linkedin.com/company/vertimax-australia/,65.0,firmable
Viddle,Perth,IT - Software,https://www.viddle.com.au/sectors,viddle-au,https://www.linkedin.com/company/viddle-au/,5.0,firmable
Village Energy,Perth,IT - Software,https://village.energy/?srsltid=AfmBOoqhFEm_PWDPpffPXelCzDa2SbltU1uO-cgziw1yVADE2Tej6S8W,village-energy-aus,https://www.linkedin.com/company/village-energy-aus/,80.0,firmable
Viotel,Auckland,IT - Software,https://www.viotel.co/,viotel,https://www.linkedin.com/company/viotel/,6.0,firmable
Virtual Medical Coaching,New Zealand,Education,https://www.virtualmedicalcoaching.com/en/,virtual-medical-coaching-ltd,https://www.linkedin.com/company/virtual-medical-coaching-ltd/,11.0,serp
Virtually There,Sydney,Education,https://virtuallytherevr.com/,virtually-there-training,https://www.linkedin.com/company/virtually-there-training/,4.0,firmable
Virtuosum Orthodontics,Melbourne,Healthcare,https://virtuosum.com.au/,virtuosum-orthodontics,https://www.linkedin.com/company/virtuosum-orthodontics/,,firmable
Visibuild,Melbourne,IT - Software,https://visibuild.com/,visibuild-pty-ltd,https://www.linkedin.com/company/visibuild-pty-ltd/,18.0,firmable
Visium Networks,Melbourne,IT - Software,https://www.visiumnetworks.com/,visium-networks,https://www.linkedin.com/company/visium-networks/,25.0,firmable
Vista Power Technologies,Melbourne,Wholesale trade,https://vpt.com.au/,vista-power-technologies,https://www.linkedin.com/company/vista-power-technologies/,3.0,firmable
Vitalcare,Sydney,Manufacturing,https://www.vitalcare.com.au/,vitalcare-pty-ltd,https://www.linkedin.com/company/vitalcare-pty-ltd/,60.0,firmable
Vityl,Sydney,IT - Software,https://vityl.com/,vityl-care,https://www.linkedin.com/company/vityl-care/,25.0,firmable
Voltin,Brisbane,IT - Software,https://voltin.com.au/,voltin,https://www.linkedin.com/company/voltin/,21.0,firmable
WDT Engineers,Brisbane,Manufacturing,https://wdtengineers.com.au/,wdtengineers,https://www.linkedin.com/company/wdtengineers/,26.0,firmable
WHS Systems,Sydney,IT - Software,https://www.whssystems.com.au/,whssystems,https://www.linkedin.com/company/whssystems/,15.0,firmable
Wageloch,Adelaide,IT - Software,https://wageloch.com.au/,wageloch,https://www.linkedin.com/company/wageloch/,29.0,firmable
Watercom,New South Wales,IT - Software,https://watercom.com.au/,watercomdrains,https://www.linkedin.com/company/watercomdrains/,8.0,firmable
WeGuide,Melbourne,IT - Software,https://www.weguide.health/,weguidehealth,https://www.linkedin.com/company/weguidehealth/,14.0,firmable
Webstercare,Sydney,IT - Software,https://www.webstercare.com.au/,webstercare,https://www.linkedin.com/company/webstercare/,68.0,firmable
WiSE Medical,Sydne,Healthcare,https://www.wisemedical.com.au/,wisespecialistemergency,https://www.linkedin.com/company/wisespecialistemergency/,,firmable
Wilhelm,Sydney,Healthcare,https://wilhelm.com.au/,wilhelm-integrated-solutions-pty-ltd,https://www.linkedin.com/company/wilhelm-integrated-solutions-pty-ltd/,30.0,firmable
Williams Logistics,Sydney,"Services - professional, scientific, and technical",https://www.williamslogistics.com.au/,williams-warehousing-&-logistics-services,https://www.linkedin.com/company/williams-warehousing-&-logistics-services/,100.0,firmable
Wincollect,Brisbane,IT - Software,https://wincollect.com/,wincollect,https://www.linkedin.com/company/wincollect/,2.0,firmable
WorkBuddy,Sydney,IT - Software,https://workbuddy.com/,workbuddyapp,https://www.linkedin.com/company/workbuddyapp/,4.0,firmable
WorkSafe Connect,Brisbane,Education,https://www.worksafeconnect.com/,worksafe-connect,https://www.linkedin.com/company/worksafe-connect/,40.0,firmable
Worx Safety,New South Wales,IT - Software,https://www.worxsafety.com.au/,worxsafety,https://www.linkedin.com/company/worxsafety/,,firmable
Wunderbuild,Melbourne,IT - Software,https://www.wunderbuild.com/,wunderbuildglobal,https://www.linkedin.com/company/wunderbuildglobal/,13.0,firmable
XY Logistics,Auckland,IT - Software,https://www.xylogistics.io/,xylogistics,https://www.linkedin.com/company/xylogistics/,4.0,serp
Xylo Systems,Sydney,IT - Software,https://www.xylo.systems/,xylo-systems,https://www.linkedin.com/company/xylo-systems/,,firmable
YOUx,Sydney,IT - Software,https://www.youxpowered.com.au/,youxpowered,https://www.linkedin.com/company/youxpowered/,29.0,firmable
Yaktrak,Melbourne,IT - Software,https://www.yaktrak.com.au/,yaktrak,https://www.linkedin.com/company/yaktrak/,11.0,firmable
Yarno,Sydney,IT - Software,https://www.yarno.com.au/,yarno,https://www.linkedin.com/company/yarno/,0.0,firmable
Yarris Technologies,Melbourne,IT - Software,https://www.yarris.com/,yarris,https://www.linkedin.com/company/yarris/,45.0,firmable
Zap,Melbourne,IT - Software,https://www.zapfitness.com.au/,zapfitness,https://www.linkedin.com/company/zapfitness/,102.0,firmable
Zenith Tecnica,Auckland,IT - Software,https://zenithtecnica.com/,zenith-tecnica,https://www.linkedin.com/company/zenith-tecnica/,12.0,serp
Zepto,New South Wales,Finance and insurance,https://zepto.com.au/,zepto-payments,https://www.linkedin.com/company/zepto-payments/,60.0,firmable
Zip Diagnostics,Melbourne,Manufacturing,https://www.zipdiag.com/,zipdiagnostics,https://www.linkedin.com/company/zipdiagnostics/,,firmable
Zzoota,Brisbane,IT - Software,https://zzoota.com/,zzoota,https://www.linkedin.com/company/zzoota/,23.0,firmable
akunah,Brisbane,IT - Software,https://akunah.com/,akunahau,https://www.linkedin.com/company/akunahau/,15.0,firmable
asBuilt,Auckland,"Services - professional, scientific, and technical",https://www.asbuiltdigital.com/,asbuilt,https://www.linkedin.com/company/asbuilt/,66.0,firmable
de.iterate,Brisbane,IT - Software,https://deiterate.com/about-us-grc-compliance-platfrom,deiterate,https://www.linkedin.com/company/deiterate/,13.0,firmable
ditno,Sydney,IT - Software,https://ditno.com/,ditno,https://www.linkedin.com/company/ditno/,6.0,firmable
ebrokertech,Gold Coast,IT - Software,https://www.ebrokertech.com.au/,ebrokerau,https://www.linkedin.com/company/ebrokerau/,19.0,serp
enLighten Australia / enLink,Sydney,IT - Software,https://www.enlighten.com.au/,enlighten-australia,https://www.linkedin.com/company/enlighten-australia/,15.0,firmable
energyOS,Perth,IT - Software,https://www.energyos.com.au/,energyossolutions,https://www.linkedin.com/company/energyossolutions/,4.0,firmable
i-scribe,Melbourne,IT - Software,https://i-scribe.com.au/,i-scribe-australia,https://www.linkedin.com/company/i-scribe-australia/,32.0,firmable
i4T Global,Melbourne,IT - Software,https://i4tglobal.com/,i4t-global,https://www.linkedin.com/company/i4t-global/,25.0,serp
iCan Solutions / iDentalLab,Sydney,IT - Software,https://www.i-can.com.au/,ican-solutions,https://www.linkedin.com/company/ican-solutions/,0.0,firmable
iMonitor,Auckland,IT - Software,https://www.imonitor.net/about-us,imonitor-ltd,https://www.linkedin.com/company/imonitor-ltd/,8.0,firmable
iOmniscient,Sydney,IT - Software,https://iomni.ai/,iomniscient-pty-ltd,https://www.linkedin.com/company/iomniscient-pty-ltd/,,firmable
iProperty / iDashboard,Melbourne,IT - Software,https://www.idashboard.com.au/,iproperty-pty-ltd,https://www.linkedin.com/company/iproperty-pty-ltd/,15.0,serp
iTrazo,Melbourne,IT - Software,https://itrazotracetech.com/,itrazotracetech,https://www.linkedin.com/company/itrazotracetech/,4.0,firmable
inavitas,Brisbane,IT - Software,https://www.inavitas.com/,inavitascom,https://www.linkedin.com/company/inavitascom/,98.0,firmable
meetpat,New South Wales,Manufacturing,https://meetpat.com/about/,meet-pat,https://www.linkedin.com/company/meet-pat/,18.0,firmable
membes,Melbourne,IT - Software,https://membes.com/about,membes,https://www.linkedin.com/company/membes/,1.0,firmable
n3 Group / n3 Hub,Auckland,IT - Software,https://n3hub.com/,n3-hub,https://www.linkedin.com/company/n3-hub/,30.0,firmable
oDocs Eye Care,New Zealand,Healthcare,https://www.odocs-tech.com/,odocs-eye-care,https://www.linkedin.com/company/odocs-eye-care/,9.0,firmable
revolutioniseSPORT,Sydney,IT - Software,https://revolutionise.com.au/,revolutionisesport,https://www.linkedin.com/company/revolutionisesport/,40.0,firmable
truuth,Sydney,IT - Software,https://www.truuth.id/,truuth,https://www.linkedin.com/company/truuth/,21.0,firmable
uBind,Melbourne,IT - Software,https://ubind.insure/,ubind-global,https://www.linkedin.com/company/ubind-global/,16.0,serp
x-RD,Canberra,"Services - professional, scientific, and technical",https://www.x-rd.com.au/,x-rd,https://www.linkedin.com/company/x-rd/,27.0,firmable
